209,117.100000,36.900000,27.090156,5.504112
21,182.700000,95.900000,19.958545,8.455036
210,213.900000,89.500000,20.861944,8.864120
211,167.300000,73.400000,23.021008,5.760085
212,10.500000,5.000000,2.569008,1.246620
213,176.500000,70.300000,28.425302,11.765112
214,220.700000,96.500000,19.825704,7.448321
215,55.700000,15.800000,5.845548,3.223734
216,101.200000,30.700000,14.912481,2.175293
217,128.500000,46.700000,25.926284,6.477181
218,137.700000,57.000000,26.233610,8.922416
219,223.300000,82.900000,22.582487,0.553711
22,124.200000,44.100000,16.653879,1.551431
220,350.100000,202.700000,59.027104,37.200621
221,117.500000,32.400000,6.990378,1.746817
223,40.000000,10.000000,2.928780,1.156996
224,139.800000,44.400000,12.274362,0.000000
225,118.500000,32.500000,30.402674,3.603029
226,191.000000,73.000000,22.298522,1.701619
227,121.400000,44.900000,9.936094,2.559789
228,150.500000,93.600000,28.003648,16.248197
229,198.400000,96.900000,20.166833,4.991433
23,168.000000,83.000000,15.165465,5.448814
230,141.000000,53.000000,5.725439,3.283402
231,170.800000,76.900000,21.059520,11.278551
232,142.000000,39.600000,35.127925,14.686414
233,133.300000,59.900000,23.522487,5.404952
235,155.900000,68.400000,23.045617,7.015882
236,165.200000,76.900000,25.786005,9.059199
237,137.000000,40.000000,24.433541,10.442752
238,197.400000,75.300000,36.536463,16.645147
239,224.000000,85.700000,2.782148,0.000000
24,82.200000,24.500000,14.246801,1.191797
240,171.000000,61.400000,12.163035,2.280426
241,133.000000,65.000000,77.707944,40.036976
242,268.300000,209.900000,0.000000,0.000000
243,99.300000,29.100000,14.697608,3.328393
244,146.500000,50.600000,9.879016,2.476539
245,257.000000,122.500000,40.920906,18.828090
246,172.400000,76.100000,1.043057,0.000000
247,145.200000,64.700000,5.283957,1.320989
248,143.000000,54.000000,9.354493,2.454450
249,168.400000,73.400000,1.043057,0.000000
25,120.600000,35.800000,19.770805,13.294968
250,187.400000,82.900000,28.811967,13.393213
251,146.300000,48.800000,10.860921,1.561085
252,112.800000,38.700000,21.772400,5.179829
253,132.700000,61.800000,13.832049,4.572825
254,203.000000,94.300000,29.830388,5.242166
255,153.600000,56.900000,22.382790,6.913795
256,163.600000,76.900000,26.861731,8.636994
257,115.900000,47.000000,20.388265,8.686137
258,234.600000,156.300000,45.506317,26.339703
259,204.800000,89.500000,20.456920,9.045064
26,158.000000,76.000000,6.110501,1.658691
261,171.000000,65.700000,28.561907,10.184941
262,260.600000,118.300000,21.823072,11.482523
263,98.100000,35.600000,0.448242,0.000000
264,126.000000,44.000000,11.858368,3.758099
265,124.400000,55.900000,9.138662,3.009002
266,144.400000,53.600000,31.344571,12.172355
267,109.900000,50.200000,14.911864,0.807902
268,181.300000,81.100000,0.000000,0.000000
269,568.600000,488.600000,92.240479,78.847485
27,204.200000,119.300000,31.306662,5.152791
270,144.000000,56.700000,23.205190,4.900900
271,125.000000,48.100000,25.012632,6.176860
272,63.000000,23.000000,4.763538,0.508725
273,162.000000,69.800000,17.599481,1.344727
274,331.100000,255.700000,35.573246,17.532377
275,183.300000,63.100000,21.713083,4.298867
276,397.100000,215.000000,60.279779,29.526572
277,237.600000,91.600000,481.548820,183.659999
278,122.600000,42.800000,4.020331,0.752837
28,122.200000,46.200000,20.643041,3.105425
281,31.400000,12.600000,3.354641,2.572798
282,125.800000,48.900000,0.000000,0.000000
283,88.700000,30.700000,16.228208,4.575791
284,150.600000,56.500000,0.831644,0.000000
285,44.600000,17.800000,7.849028,3.229689
286,100.900000,37.600000,0.000000,0.000000
287,138.300000,53.600000,6.602784,0.627473
288,173.700000,67.000000,24.864578,6.004105
289,83.300000,41.800000,9.677315,2.669678
29,44.200000,15.600000,6.042071,1.815296
290,160.900000,70.200000,13.725289,7.475098
291,232.900000,137.800000,22.612232,0.179443
292,198.000000,52.000000,23.261958,6.621190
293,157.000000,55.000000,8.439504,2.811953
294,158.000000,50.000000,16.800462,6.322725
295,167.900000,113.500000,28.325083,16.388731
296,129.500000,41.100000,10.293504,0.455729
297,134.000000,52.000000,10.792859,2.623779
298,171.700000,74.100000,11.613290,3.737400
299,195.300000,71.900000,38.156521,17.644772
3,99.300000,32.700000,0.000000,0.000000
30,244.100000,100.100000,32.352099,15.284990
300,241.700000,139.500000,0.879886,0.667419
301,118.200000,54.700000,6.002872,1.952524
302,166.600000,58.600000,19.810850,7.157720
303,196.700000,85.300000,31.579462,8.432857
304,154.000000,73.000000,9.151654,1.886222
306,152.300000,54.800000,0.000000,0.000000
307,33.000000,17.000000,0.980184,0.011250
308,145.500000,62.600000,24.409127,9.405051
309,251.800000,171.200000,44.619763,20.377109
31,87.300000,19.700000,13.441910,2.610596
310,272.400000,134.000000,26.082080,12.298300
311,190.900000,129.200000,38.064878,25.098052
312,200.500000,89.400000,0.000007,0.000000
313,164.200000,50.000000,20.985654,6.308236
314,207.600000,77.400000,20.121828,11.573615
315,191.000000,56.000000,4.140009,0.729255
316,210.500000,111.300000,22.869706,9.143577
317,96.000000,35.500000,7.776567,0.566895
318,149.800000,51.800000,6.580649,0.547119
319,110.700000,32.000000,9.566360,1.174041
32,105.900000,23.600000,13.069760,4.738223
320,91.500000,28.700000,7.039331,0.000000
321,117.000000,106.000000,10.544092,8.324438
322,146.500000,52.500000,8.618429,1.200732
323,106.000000,36.000000,13.266538,4.434765
324,121.600000,39.500000,8.618021,0.000000
325,134.100000,35.400000,21.600590,4.500955
326,222.700000,71.200000,0.000000,0.000000
327,131.000000,43.900000,23.732733,9.393834
328,147.900000,44.300000,9.469515,0.000000
329,171.300000,62.800000,43.399391,26.641330
33,158.000000,105.000000,19.453565,5.933378
330,120.100000,56.500000,5.509591,0.896381
331,161.800000,51.200000,21.107638,7.959807
332,175.600000,90.900000,20.419388,12.141027
333,157.500000,55.600000,29.747395,1.067871
335,327.600000,172.600000,100.356489,52.895014
336,121.500000,46.300000,0.019775,0.000000
338,164.100000,49.600000,8.191274,1.041503
339,212.300000,150.600000,13.410872,3.868182
34,190.900000,100.400000,39.192309,24.837279
340,117.800000,44.800000,12.223462,0.545247
341,224.000000,88.000000,1.357581,0.000000
342,117.900000,48.100000,13.088588,5.889760
343,179.200000,56.700000,29.246963,20.625146
344,104.000000,38.700000,8.495547,2.267074
345,110.100000,34.300000,0.000000,0.000000
346,193.800000,99.200000,59.468948,35.941052
347,185.200000,104.600000,22.261829,7.112836
348,191.200000,77.900000,31.051774,8.566498
349,193.700000,93.000000,20.062033,6.628390
35,136.000000,58.500000,16.278632,0.652344
350,130.800000,43.200000,15.733872,7.115172
351,111.200000,27.900000,17.843508,9.390296
352,234.800000,114.800000,25.860628,8.675518
353,129.400000,58.800000,22.802482,7.751261
354,221.300000,87.800000,48.906571,12.781096
355,144.900000,59.900000,17.721043,5.324093
356,269.900000,132.000000,62.986764,43.717780
357,246.000000,75.000000,9.581399,1.546747
358,158.900000,77.700000,23.362643,13.611818
359,150.700000,97.400000,31.974111,23.594227
36,267.500000,157.000000,0.000000,0.000000
360,220.000000,102.300000,31.385349,9.020589
361,128.500000,44.300000,11.484210,3.446241
362,154.700000,49.800000,57.106632,12.092516
363,165.000000,80.000000,33.149166,21.996537
364,162.700000,71.600000,0.000100,0.000054
365,173.400000,74.200000,16.632643,5.108112
366,127.200000,61.800000,22.197819,3.622164
367,199.000000,85.000000,6.553524,1.345555
368,211.900000,82.600000,0.000000,0.000000
369,229.000000,114.000000,30.170594,19.532268
37,131.000000,44.000000,8.576261,2.524980
370,157.500000,38.500000,18.483657,7.283417
371,165.000000,70.000000,15.812319,2.195324
372,156.700000,63.500000,36.511983,14.696193
373,137.400000,48.900000,0.964042,0.000000
374,249.000000,73.000000,0.049438,0.000000
375,177.000000,81.000000,10.365699,2.264974
376,155.500000,45.300000,27.284601,14.793781
377,162.000000,67.000000,3.799528,0.362549
378,173.200000,72.100000,24.971732,10.143102
379,135.800000,73.300000,26.827848,15.208144
38,181.600000,70.600000,38.868489,11.049110
380,149.700000,51.900000,30.045168,13.683680
381,172.000000,72.000000,15.694859,3.814599
382,123.100000,50.600000,8.687827,0.000000
383,158.600000,52.500000,24.043948,19.221255
384,118.200000,49.500000,0.000000,0.000000
385,121.600000,48.700000,19.791968,2.423562
386,144.800000,71.500000,6.134587,1.054687
387,213.100000,74.600000,47.681820,18.973754
388,125.700000,49.900000,4.526723,0.926095
389,113.800000,46.000000,14.968069,6.809714
39,70.000000,18.000000,4.841537,1.519584
390,24.000000,11.000000,2.182592,0.379687
391,139.000000,58.700000,18.109050,14.214728
392,193.500000,120.300000,27.566999,12.425541
394,122.400000,37.500000,11.664388,3.966037
395,160.500000,59.300000,28.053786,13.917973
396,113.500000,40.800000,8.152543,2.352387
397,196.500000,75.000000,8.207887,1.331543
398,140.000000,61.000000,5.292962,1.037414
399,155.700000,81.600000,14.674573,7.868437
4,154.500000,57.700000,28.294659,12.268872
40,226.200000,112.800000,13.303475,7.248911
400,103.900000,45.400000,5.367525,2.842470
401,131.400000,57.000000,20.292262,10.834598
402,152.000000,64.000000,14.267581,4.358775
403,134.500000,48.400000,17.181675,4.356784
404,215.900000,96.500000,22.845384,5.302605
405,199.000000,85.000000,6.553524,1.345555
406,115.300000,31.400000,23.953422,9.173280
407,170.900000,70.900000,14.273460,3.449434
408,175.400000,83.800000,13.073987,10.010215
409,86.900000,30.500000,18.587948,12.150852
410,178.900000,64.900000,30.802113,8.020980
411,160.400000,80.800000,23.786272,6.009663
412,211.500000,81.700000,16.433158,6.437364
413,108.600000,45.600000,8.042591,1.011051
414,80.000000,20.200000,8.867249,3.642114
415,12.900000,4.600000,3.356240,1.270541
417,156.000000,55.000000,14.022348,6.617361
418,123.100000,41.600000,19.435040,6.198323
419,121.000000,46.000000,8.893141,0.531655
42,129.700000,83.200000,12.761847,5.365776
420,176.100000,71.500000,19.970732,6.575308
421,235.400000,105.300000,35.617966,15.092185
422,136.200000,43.300000,0.000000,0.000000
423,188.200000,64.700000,0.000000,0.000000
424,156.600000,52.000000,28.196629,15.367723
425,200.000000,62.000000,20.512515,6.498930
426,152.200000,55.100000,26.205479,6.327687
427,88.600000,51.100000,11.589063,6.430113
428,154.800000,48.600000,28.096857,15.557503
429,182.000000,91.000000,16.006573,8.276210
43,197.400000,75.200000,3.146565,0.000000
430,166.500000,70.500000,26.776796,8.703161
431,359.500000,294.500000,36.150835,28.888696
432,209.600000,103.000000,31.641415,12.798946
433,185.000000,73.500000,32.464918,13.718424
434,235.100000,97.600000,48.911742,30.316196
435,104.800000,38.600000,29.858848,11.174810
436,203.700000,91.500000,1.745007,0.000000
438,140.300000,63.000000,12.700470,3.558023
439,179.900000,75.400000,32.612016,17.677293
44,225.000000,83.000000,1.860452,0.000000
440,222.100000,88.700000,38.027673,17.326244
441,238.000000,121.000000,1.226643,0.000000
443,184.100000,130.000000,7.455297,2.071948
444,272.000000,113.000000,14.813115,9.221439
445,107.500000,36.400000,17.298649,3.279747
446,183.000000,82.000000,4.662156,0.214233
447,169.500000,80.700000,18.991980,9.144093
448,157.000000,44.000000,5.216967,1.254938
449,180.000000,90.600000,4.434841,1.007999
45,125.000000,67.800000,23.683671,6.422736
450,256.400000,100.000000,42.583910,9.853423
451,184.400000,77.700000,0.000000,0.000000
452,162.800000,79.800000,16.462310,3.570247
453,154.100000,50.300000,16.427614,7.340256
454,133.200000,41.500000,32.559185,11.905698
455,130.100000,47.600000,31.330566,15.212131
457,135.300000,48.900000,20.785222,13.975080
458,185.600000,73.100000,30.138621,11.722627
459,237.000000,94.900000,4.708939,0.897568
46,158.000000,65.400000,31.607636,17.617905
460,115.000000,49.000000,7.625826,1.679667
461,131.100000,36.500000,25.092717,13.962520
462,146.000000,55.000000,19.901664,8.242086
464,177.000000,65.200000,11.018073,1.082357
465,70.000000,22.000000,4.186175,1.825077
466,181.100000,85.900000,0.000000,0.000000
467,179.000000,70.400000,11.218566,1.318359
468,133.800000,47.100000,13.442298,4.150431
469,249.400000,179.500000,44.355014,25.149425
47,127.400000,46.900000,1.489196,0.000000
470,131.700000,38.000000,18.153766,3.328270
471,135.000000,55.000000,12.831005,4.099336
472,87.500000,33.700000,12.764994,1.203039
473,98.000000,34.000000,10.825744,1.708793
474,188.700000,76.200000,54.049739,26.940463
475,118.000000,36.100000,24.535310,11.118620
476,28.200000,8.500000,6.100955,0.393790
477,135.000000,54.000000,7.421587,1.051203
478,336.200000,215.200000,56.927746,48.433202
479,135.100000,56.500000,17.306576,2.506511
48,121.100000,39.200000,3.912138,1.028321
480,138.000000,47.600000,25.373752,7.463362
481,161.000000,71.700000,13.238302,0.718506
482,150.100000,52.400000,35.250426,19.094034
483,207.700000,86.900000,32.534994,16.061526
484,277.900000,200.300000,0.000000,0.000000
485,173.200000,65.400000,2.090496,0.000000
486,120.000000,47.000000,14.920571,6.875463
487,190.200000,95.100000,60.053347,24.174475
488,169.900000,82.600000,25.521863,9.219372
489,325.300000,190.700000,56.051873,26.963124
49,178.900000,65.500000,18.290223,3.963171
490,111.600000,49.800000,8.426629,0.000000
491,163.900000,63.000000,32.053880,7.910584
492,200.500000,94.900000,45.796592,25.659331
493,293.000000,137.000000,21.790480,13.403388
494,206.000000,82.700000,36.498061,10.516287
495,157.700000,44.300000,33.612062,3.625562
496,108.500000,44.300000,14.932221,5.877281
497,143.800000,52.300000,27.594883,19.317835
498,202.800000,62.100000,34.003492,3.163419
5,235.500000,83.300000,0.000000,0.000000
50,284.000000,131.000000,19.910353,10.302163
500,102.000000,33.700000,51.369887,23.779513
51,203.100000,73.800000,5.700204,0.271887
52,176.000000,51.000000,15.014447,3.127978
53,127.400000,57.800000,23.768708,17.624697
54,108.000000,49.000000,12.359450,4.188321
55,202.300000,90.700000,23.053896,7.588236
56,166.300000,43.200000,12.175353,3.341908
57,158.000000,58.000000,24.595408,7.002530
58,277.600000,133.500000,59.596892,43.771066
59,177.700000,76.400000,22.303751,7.250978
6,317.900000,225.300000,36.785430,19.254946
60,92.800000,33.200000,17.821007,6.409309
61,156.500000,58.700000,1.188856,0.000000
62,130.000000,58.000000,14.235798,4.289185
63,184.000000,80.000000,7.424822,0.637439
64,147.200000,45.500000,11.799043,3.590037
65,187.400000,53.600000,35.685293,7.730803
66,20.900000,9.900000,1.753756,0.282777
67,205.800000,121.300000,26.522262,11.227678
68,174.400000,66.000000,18.707142,5.667499
69,193.000000,73.000000,6.553524,1.345555
7,138.000000,64.900000,28.469921,15.875869
70,188.000000,42.600000,15.442304,4.226555
71,196.000000,76.900000,31.327881,10.149045
72,230.500000,183.500000,37.442622,24.097393
73,190.100000,82.800000,12.335248,0.659180
74,177.500000,91.900000,27.008981,11.019310
75,208.700000,77.300000,16.802548,6.697460
76,163.000000,57.000000,1.524721,0.227054
77,218.800000,92.300000,29.025345,13.368242
78,226.800000,163.000000,13.810365,4.370573
79,112.900000,29.100000,16.343923,6.388448
8,305.500000,158.300000,51.469522,11.358881
80,100.400000,37.400000,20.798975,5.260633
81,210.900000,124.900000,33.479328,12.906472
82,210.100000,167.000000,25.270239,12.503994
84,137.000000,44.000000,7.422284,0.301945
85,152.400000,56.800000,25.209577,10.803843
86,230.100000,91.400000,43.670743,14.815822
87,94.200000,31.400000,5.540808,1.031359
88,196.700000,88.600000,49.921048,27.717546
89,137.900000,40.000000,116.411328,8.544196
9,152.200000,61.400000,11.776063,3.023352
90,90.200000,25.000000,20.390430,11.269298
91,127.900000,51.800000,39.113713,22.191122
92,133.100000,44.300000,22.645516,17.235525
93,129.100000,36.200000,21.452838,0.000000
94,176.600000,98.300000,18.069429,3.962517
95,211.500000,81.700000,10.365699,2.264974
96,177.800000,58.800000,31.478504,6.120162
97,194.300000,85.900000,49.701529,12.485903
98,208.000000,94.000000,4.434841,1.007999
99,156.800000,78.200000,25.184071,20.842885
